ts,price,action,delta_units,pos_units,score,ev_bps,latency_ms,killswitch
2021-07-04 00:38:00+00:00,34.13,SELL,-6.867364827052385e-06,-0.0003343209031005948,-0.008943506416379974,-6.0894350641637995,20,False
2021-07-04 00:42:00+00:00,34.13,SELL,-6.773536225736785e-06,-0.00034109443932633156,-0.011011240832969475,-6.1101124083296945,20,False
2021-07-04 00:45:00+00:00,34.03,BUY,4.377602286216413e-07,-0.0003406566790977099,-0.014317761822627326,-6.143177618226273,20,False
2021-07-04 00:46:00+00:00,34.04,SELL,-6.9946824261530975e-06,-0.000347651361523863,-0.016714082730032383,-6.167140827300324,21,False
2021-07-04 00:47:00+00:00,34.07,SELL,-5.829606886121328e-06,-0.00035348096840998435,-0.018043515291804407,-6.180435152918044,22,False
2021-07-04 00:48:00+00:00,34.03,SELL,-5.468367146372016e-06,-0.00035894933555635636,-0.019707524579413098,-6.197075245794131,20,False
2021-07-04 00:49:00+00:00,34.05,SELL,-6.166379925551572e-06,-0.00036511571548190794,-0.020572969207827554,-6.205729692078275,21,False
2021-07-04 00:53:00+00:00,34.03,SELL,-6.296262720181854e-06,-0.0003714119782020898,-0.021500027619621366,-6.215000276196213,23,False
2021-07-04 00:59:00+00:00,34.02,SELL,-6.612844370111235e-06,-0.000378024822572201,-0.022280181625494496,-6.222801816254945,22,False
2021-07-04 01:05:00+00:00,34.13,BUY,7.014729877412155e-06,-0.00037101009269478887,-0.020874412561095686,-6.208744125610957,20,False
2021-07-04 01:07:00+00:00,33.8,BUY,7.066687244718968e-05,-0.0003003432202475992,-0.025367422028632194,-6.253674220286322,20,False
2021-07-04 01:11:00+00:00,33.92,BUY,1.958940191380625e-06,-0.00029838428005621857,-0.02658952460546566,-6.265895246054656,21,False
2021-07-04 01:17:00+00:00,33.83,SELL,-1.9599541040588877e-06,-0.00030034423416027745,-0.029062647265780697,-6.290626472657807,20,False
2021-07-04 01:18:00+00:00,33.91,SELL,-1.8199742386957565e-06,-0.0003021642083989732,-0.029425099401799572,-6.294250994017996,20,False
2021-07-04 01:22:00+00:00,33.88,SELL,-4.922686654004521e-06,-0.00030708689505297773,-0.030116383787116268,-6.3011638378711625,20,False
2021-07-04 01:23:00+00:00,33.77,BUY,4.896795611169071e-07,-0.0003065972154918608,-0.032405524688273596,-6.324055246882736,21,False
2021-07-04 01:27:00+00:00,33.89,BUY,3.010608451149016e-06,-0.0003035866070407118,-0.031861124338790285,-6.3186112433879025,21,False
2021-07-04 01:37:00+00:00,33.89,SELL,-4.8345767250049395e-06,-0.00030842118376571675,-0.03131239404917699,-6.31312394049177,20,False
2021-07-04 01:41:00+00:00,33.7,BUY,1.2714822727609009e-05,-0.00029570636103810774,-0.034026275610265166,-6.340262756102652,21,False
2021-07-04 01:46:00+00:00,33.88,BUY,1.0919021492279007e-05,-0.00028478733954582873,-0.03268245456152693,-6.32682454561527,22,False
2021-07-04 01:52:00+00:00,33.83,SELL,-3.531024610305849e-06,-0.0002883183641561346,-0.03241423311750131,-6.324142331175013,22,False
2021-07-04 01:56:00+00:00,33.73,SELL,-7.98497517414949e-07,-0.00028911686167354953,-0.033722319982840934,-6.33722319982841,20,False
2021-07-04 02:00:00+00:00,33.61,BUY,5.095631128590678e-07,-0.00028860729856069046,-0.03663267512521918,-6.366326751252192,20,False
2021-07-04 02:01:00+00:00,33.63,SELL,-5.432842510623263e-06,-0.0002940401410713137,-0.03830834335885301,-6.3830834335885305,20,False
2021-07-04 02:02:00+00:00,33.65,SELL,-5.106979738625896e-06,-0.0002991471208099396,-0.03908675097400451,-6.390867509740045,22,False
2021-07-04 02:08:00+00:00,33.9,BUY,2.4815579818378503e-05,-0.0002743315409915611,-0.03503880647260608,-6.350388064726061,22,False
2021-07-04 02:12:00+00:00,33.93,SELL,-2.581995312491694e-06,-0.0002769135363040528,-0.03123925203083706,-6.312392520308371,20,False
2021-07-04 02:18:00+00:00,33.95,SELL,-2.879995793391983e-06,-0.0002797935320974448,-0.027634711153963883,-6.276347111539639,21,False
2021-07-04 02:19:00+00:00,33.92,SELL,-3.149610619901735e-06,-0.00028294314271734653,-0.025071368059414064,-6.25071368059414,23,False
2021-07-04 02:22:00+00:00,33.92,SELL,-3.716440613152046e-06,-0.0002866595833304986,-0.02281345552037832,-6.228134555203783,26,False
2021-07-04 02:24:00+00:00,33.91,SELL,-3.926562958587369e-06,-0.00029058614628908595,-0.021010237089232914,-6.210102370892329,22,False
2021-07-04 02:30:00+00:00,33.92,SELL,-3.990496354352091e-06,-0.00029457664264343804,-0.019236981672988922,-6.192369816729889,21,False
2021-07-04 02:36:00+00:00,33.95,SELL,-3.4807550317141663e-06,-0.0002980573976751522,-0.01716707477277842,-6.171670747727784,21,False
2021-07-04 02:40:00+00:00,33.96,SELL,-4.0001837928794505e-06,-0.00030205758146803165,-0.015222095641025123,-6.152220956410251,22,False
2021-07-04 02:42:00+00:00,34.02,SELL,-1.7078650112516353e-06,-0.0003037654464792833,-0.012531494170808963,-6.12531494170809,21,False
2021-07-04 02:45:00+00:00,34.05,SELL,-3.1980404741026856e-06,-0.000306963486953386,-0.009783778662966095,-6.097837786629661,20,False
2021-07-04 02:47:00+00:00,34.06,SELL,-3.844456202178328e-06,-0.0003108079431555643,-0.007332980912048689,-6.073329809120487,21,False
2021-07-04 03:00:00+00:00,33.94,BUY,3.5869623007219386e-06,-0.00030722098085484236,-0.007316919361014799,-6.073169193610148,21,False
2021-07-04 03:01:00+00:00,33.96,SELL,-4.702518025955448e-06,-0.0003119234988807978,-0.006899819597706029,-6.06899819597706,20,False
2021-07-04 03:19:00+00:00,34.01,SELL,-3.0057671204484246e-06,-0.00031492926600124624,-0.005681050398062308,-6.056810503980623,22,False
2021-07-04 03:25:00+00:00,34.04,SELL,-3.893919220123126e-06,-0.00031882318522136936,-0.004162247424761688,-6.041622474247617,21,False
2021-07-04 03:32:00+00:00,33.97,SELL,-1.9588675771970787e-06,-0.00032078205279856644,-0.004078020630923592,-6.040780206309236,22,False
2021-07-04 03:39:00+00:00,34.0,SELL,-4.430045301921106e-06,-0.00032521209810048755,-0.0034749289705771846,-6.034749289705772,22,False
2021-07-04 03:47:00+00:00,33.93,SELL,-2.250914994267176e-06,-0.0003274630130947547,-0.004138595684834219,-6.041385956848342,21,False
2021-07-04 03:56:00+00:00,33.9,SELL,-5.380266642779179e-06,-0.0003328432797375339,-0.005149661067395523,-6.051496610673955,20,False
2021-07-04 03:58:00+00:00,33.91,SELL,-5.85999613761292e-06,-0.0003387032758751468,-0.005766536733557725,-6.057665367335577,26,False
2021-07-04 03:59:00+00:00,33.89,SELL,-5.815539696955364e-06,-0.0003445188155721022,-0.006569407049798099,-6.065694070497981,21,False
2021-07-04 04:00:00+00:00,33.8,SELL,-8.827727148168381e-08,-0.00034460709284358387,-0.008700860868122632,-6.087008608681226,21,False
2021-07-04 04:18:00+00:00,34.13,BUY,6.397322384206516e-05,-0.0002806338690015187,-0.004797664196711435,-6.047976641967114,21,False
2021-07-04 04:19:00+00:00,34.12,SELL,-3.271782397740186e-06,-0.0002839056513992589,-0.0018339290395034307,-6.018339290395034,21,False
2021-07-04 04:28:00+00:00,34.11,SELL,-3.642398714576807e-06,-0.0002875480501138357,0.00041865904038954695,-5.995813409596105,22,False
2021-07-04 04:33:00+00:00,34.16,SELL,-2.2695646604801046e-06,-0.0002898176147743158,0.003068620569412336,-5.969313794305877,26,False
2021-07-04 04:34:00+00:00,34.16,SELL,-3.818738352313585e-06,-0.0002936363531266294,0.005200572907333593,-5.947994270926664,23,False
2021-07-04 04:38:00+00:00,34.37,BUY,1.9166642626326758e-05,-0.00027446971050030264,0.010308857641937067,-5.8969114235806295,21,False
2021-07-04 04:39:00+00:00,34.43,SELL,-6.052760988115502e-07,-0.0002750749865991142,0.015375036792530203,-5.846249632074698,20,False
2021-07-04 04:40:00+00:00,34.54,BUY,3.530847306307326e-06,-0.00027154413929280686,0.02114164168212098,-5.78858358317879,25,False
2021-07-04 04:42:00+00:00,34.56,SELL,-2.048022159392151e-06,-0.000273592161452199,0.026039880856790383,-5.739601191432096,25,False
2021-07-04 04:49:00+00:00,34.54,SELL,-2.7092209878308354e-06,-0.00027630138244002985,0.029551309081025146,-5.7044869091897485,21,False
2021-07-04 04:54:00+00:00,34.55,SELL,-3.2132254150823362e-06,-0.0002795146078551122,0.03235714773725268,-5.676428522627473,20,False
2021-07-04 04:56:00+00:00,34.53,SELL,-3.6049641932439517e-06,-0.00028311957204835614,0.03413094150348712,-5.658690584965129,21,False
2021-07-04 05:05:00+00:00,34.53,SELL,-4.142998132380894e-06,-0.00028726257018073703,0.03534109120158597,-5.6465890879841405,21,False
2021-07-04 05:06:00+00:00,34.51,SELL,-4.36772258546143e-06,-0.00029163029276619846,0.035795269664628565,-5.642047303353714,20,False
2021-07-04 05:25:00+00:00,34.68,BUY,1.2152576010448948e-05,-0.0002794777167557495,0.03851326779099882,-5.614867322090012,21,False
2021-07-04 05:26:00+00:00,34.7,SELL,-3.271341930600265e-06,-0.0002827490586863498,0.04092130747814596,-5.5907869252185405,22,False
2021-07-04 05:29:00+00:00,34.73,SELL,-3.1525273924755295e-06,-0.0002859015860788253,0.04308721917610679,-5.569127808238932,20,False
2021-07-04 05:34:00+00:00,34.83,BUY,2.218061274639237e-06,-0.00028368352480418607,0.046094645699646046,-5.53905354300354,20,False
2021-07-04 05:35:00+00:00,34.89,SELL,-1.1688899870929874e-06,-0.00028485241479127906,0.04923272863193109,-5.507672713680689,20,False
2021-07-04 05:41:00+00:00,34.97,BUY,5.703338836818544e-07,-0.0002842820809075972,0.05270625669910192,-5.472937433008981,20,False
2021-07-04 05:42:00+00:00,35.0,SELL,-2.67913396618044e-06,-0.00028696121487377764,0.05572107777945254,-5.442789222205475,20,False
2021-07-04 05:45:00+00:00,35.16,BUY,1.140111691901079e-05,-0.00027556009795476685,0.06015488477146847,-5.398451152285316,20,False
2021-07-04 05:47:00+00:00,35.04,BUY,3.5407255586105443e-06,-0.0002720193723961563,0.061869565588758925,-5.381304344112411,20,False
2021-07-04 05:49:00+00:00,35.0,SELL,-3.6183540863393964e-06,-0.0002756377264824957,0.06213487422618784,-5.378651257738122,20,False
2021-07-04 05:55:00+00:00,35.06,SELL,-2.4044643377412844e-06,-0.000278042190820237,0.06276153858924222,-5.3723846141075775,20,False
2021-07-04 05:57:00+00:00,35.06,SELL,-4.567220084098866e-06,-0.00028260941090433586,0.06296313011597338,-5.370368698840267,20,False
2021-07-04 05:59:00+00:00,35.03,SELL,-4.584088682761027e-06,-0.0002871934995870969,0.06230389066965406,-5.37696109330346,20,False
2021-07-04 06:00:00+00:00,35.01,SELL,-5.266758835519134e-06,-0.000292460258422616,0.06104819813157738,-5.389518018684226,20,False
2021-07-04 06:02:00+00:00,35.01,SELL,-5.704976812635754e-06,-0.00029816523523525177,0.05961764161629973,-5.403823583837003,20,False
2021-07-04 06:05:00+00:00,35.01,SELL,-5.872606890421138e-06,-0.0003040378421256729,0.05808286040086476,-5.419171395991352,20,False
2021-07-04 06:08:00+00:00,34.87,BUY,5.941125204974023e-06,-0.0002980967169206989,0.05443726925222252,-5.455627307477775,20,False
2021-07-04 06:18:00+00:00,34.93,SELL,-4.093806319165343e-06,-0.00030219052323986423,0.051827961871309475,-5.481720381286905,20,False
2021-07-04 06:21:00+00:00,34.97,SELL,-4.9890465229639235e-06,-0.00030717956976282815,0.05004887918600764,-5.499511208139924,20,False
2021-07-04 06:22:00+00:00,35.1,BUY,6.253429947368082e-06,-0.00030092613981546007,0.050248274768604016,-5.49751725231396,20,False
2021-07-04 06:24:00+00:00,35.14,SELL,-3.68131746087693e-06,-0.000304607457276337,0.05082987058819891,-5.491701294118011,20,False
2021-07-04 06:28:00+00:00,35.1,SELL,-4.240610271967753e-06,-0.00030884806754830475,0.0504452641245258,-5.495547358754742,20,False
2021-07-04 06:30:00+00:00,35.09,SELL,-5.58890207278946e-06,-0.0003144369696210942,0.04962341841841469,-5.503765815815854,20,False
2021-07-04 06:32:00+00:00,35.13,SELL,-4.31849481772825e-06,-0.00031875546443882246,0.0492202420806189,-5.507797579193811,20,False
2021-07-04 06:33:00+00:00,35.12,SELL,-5.712701675178358e-06,-0.0003244681661140008,0.04848348788073197,-5.51516512119268,20,False
2021-07-04 06:39:00+00:00,35.11,SELL,-6.005356295324632e-06,-0.00033047352240932545,0.047423061516188476,-5.5257693848381155,20,False
2021-07-04 06:42:00+00:00,35.18,SELL,-1.4694820816797335e-06,-0.0003319430044910052,0.047283915608803705,-5.527160843911963,20,False
2021-07-04 06:44:00+00:00,35.23,SELL,-3.1695544985670945e-06,-0.0003351125589895723,0.04768472844678154,-5.523152715532184,21,False
2021-07-04 06:50:00+00:00,35.23,SELL,-5.582749323173621e-06,-0.0003406953083127459,0.04776543164333209,-5.522345683566679,20,False
2021-07-04 06:52:00+00:00,35.3,SELL,-6.999162789811299e-07,-0.00034139522459172703,0.04855544251359006,-5.5144455748641,20,False
2021-07-04 06:54:00+00:00,35.33,SELL,-4.3517538652758e-06,-0.00034574697845700283,0.04940614118848232,-5.505938588115177,20,False
2021-07-04 06:55:00+00:00,35.35,SELL,-4.966848518945177e-06,-0.000350713826975948,0.05011102230334463,-5.4988897769665535,20,False
2021-07-04 07:04:00+00:00,35.18,BUY,1.9486333591608204e-05,-0.0003312274933843398,0.04791035623190244,-5.5208964376809755,20,False
2021-07-04 07:11:00+00:00,35.27,BUY,6.948053731291662e-07,-0.00033053268801121064,0.04694994933077441,-5.530500506692256,20,False
2021-07-04 07:13:00+00:00,35.25,SELL,-5.98227255984939e-06,-0.00033651496057106003,0.045681152729667884,-5.543188472703321,20,False
2021-07-04 07:16:00+00:00,35.25,SELL,-6.482009507711441e-06,-0.00034299697007877147,0.044343190965006156,-5.556568090349939,20,False
2021-07-04 07:17:00+00:00,35.23,SELL,-6.425150940359231e-06,-0.0003494221210191307,0.042683170375482984,-5.5731682962451705,20,False
2021-07-04 07:26:00+00:00,35.37,BUY,1.2478950069219272e-05,-0.00033694317094991143,0.04311826214259618,-5.568817378574038,20,False
2021-07-04 07:27:00+00:00,35.43,SELL,-1.826432458630178e-06,-0.0003387696034085416,0.04421984427456803,-5.55780155725432,20,False
2021-07-04 07:28:00+00:00,35.38,SELL,-3.4780623435679806e-06,-0.0003422476657521096,0.04416197876325242,-5.558380212367476,22,False
2021-07-04 07:29:00+00:00,35.36,SELL,-5.795598478075591e-06,-0.0003480432642301852,0.043493091556424314,-5.565069084435757,22,False
2021-07-04 07:30:00+00:00,35.35,SELL,-6.376500811467053e-06,-0.00035441976504165223,0.04250961989148995,-5.5749038010851,22,False
2021-07-04 07:33:00+00:00,35.31,SELL,-5.377972433321515e-06,-0.00035979773747497375,0.04084250133319077,-5.591574986668093,22,False
2021-07-04 07:34:00+00:00,35.32,SELL,-6.9202984400836215e-06,-0.00036671803591505737,0.03934268754859023,-5.606573124514098,21,False
2021-07-04 07:35:00+00:00,35.35,SELL,-5.812145465009075e-06,-0.00037253018138006644,0.03833463737367047,-5.616653626263295,22,False
2021-07-04 07:37:00+00:00,35.33,SELL,-6.682753516792082e-06,-0.0003792129348968585,0.03700461638119716,-5.629953836188029,21,False
2021-07-04 07:40:00+00:00,35.35,SELL,-6.580252262032018e-06,-0.00038579318715889054,0.03597444490244564,-5.640255550975543,22,False
2021-07-04 07:44:00+00:00,35.4,SELL,-3.4631477925296155e-06,-0.00038925633495142016,0.03567748790613179,-5.643225120938682,22,False
2021-07-04 07:45:00+00:00,35.4,SELL,-6.839726670472134e-06,-0.0003960960616218923,0.03525382397543431,-5.6474617602456565,22,False
2021-07-04 07:51:00+00:00,35.25,BUY,1.9962568302995534e-05,-0.00037613349331889676,0.032434088641532154,-5.675659113584678,21,False
2021-07-04 07:52:00+00:00,35.27,SELL,-7.396739590362052e-06,-0.0003835302329092588,0.030123192106264827,-5.698768078937352,22,False
2021-07-04 07:59:00+00:00,35.35,BUY,8.280656929431367e-07,-0.0003827021672163157,0.0292876790588037,-5.707123209411963,22,False
2021-07-04 08:01:00+00:00,35.54,BUY,3.312720984435498e-05,-0.0003495749573719607,0.0313474851189389,-5.686525148810611,22,False
2021-07-04 08:02:00+00:00,35.51,SELL,-4.306478830663958e-06,-0.00035388143620262465,0.03250021748208078,-5.674997825179192,22,False
2021-07-04 08:06:00+00:00,35.41,BUY,3.0853816827422715e-06,-0.0003507960545198824,0.0317097153959065,-5.682902846040935,22,False
2021-07-04 08:09:00+00:00,35.29,BUY,5.637182735405489e-06,-0.0003451588717844769,0.02897929812797512,-5.710207018720249,22,False
2021-07-04 08:10:00+00:00,35.25,SELL,-6.2365664100163414e-06,-0.00035139543819449323,0.02588273530944083,-5.741172646905592,22,False
2021-07-04 08:11:00+00:00,35.27,SELL,-7.012494261410425e-06,-0.00035840793245590365,0.023487140975606544,-5.765128590243934,22,False
2021-07-04 08:12:00+00:00,35.14,BUY,7.495189345895186e-06,-0.00035091274311000847,0.019396383579304104,-5.806036164206959,22,False
2021-07-04 08:16:00+00:00,35.15,SELL,-7.866452359927385e-06,-0.00035877919546993585,0.016039695674638553,-5.839603043253614,21,False
2021-07-04 08:17:00+00:00,35.15,SELL,-7.792553768288396e-06,-0.00036657174923822425,0.013218848828624114,-5.867811511713759,22,False
2021-07-04 08:18:00+00:00,35.09,SELL,-4.523603298012984e-06,-0.00037109535253623723,0.009898549466592339,-5.901014505334077,22,False
2021-07-04 08:22:00+00:00,35.11,SELL,-7.376161593684524e-06,-0.00037847151412992176,0.0074409293828993665,-5.925590706171007,21,False
2021-07-04 08:27:00+00:00,35.0,BUY,4.330429394613325e-06,-0.00037414108473530843,0.0036449057160580015,-5.9635509428394196,22,False
2021-07-04 08:33:00+00:00,35.11,BUY,5.3676627176533695e-06,-0.00036877342201765506,0.0022910162779928144,-5.977089837220072,22,False
2021-07-04 08:34:00+00:00,35.11,SELL,-6.890876693598749e-06,-0.0003756642987112538,0.0011870522699338878,-5.988129477300661,22,False
2021-07-04 08:37:00+00:00,35.11,SELL,-6.890433466155016e-06,-0.00038255473217740883,0.0002836000922073423,-5.997163999077927,22,False
2021-07-04 08:39:00+00:00,35.11,SELL,-6.906698046744747e-06,-0.0003894614302241536,-0.0004514382692239767,-6.00451438269224,21,False
2021-07-04 08:44:00+00:00,35.11,SELL,-6.937606222355943e-06,-0.0003963990364465095,-0.0010451727693074043,-6.0104517276930745,21,False
2021-07-04 08:45:00+00:00,35.11,SELL,-6.981386418563305e-06,-0.0004033804228650728,-0.0015204941521529739,-6.01520494152153,22,False
2021-07-04 08:51:00+00:00,35.11,SELL,-7.036519087030174e-06,-0.000410416941952103,-0.0018967247333043227,-6.018967247333043,22,False
2021-07-04 08:58:00+00:00,35.11,SELL,-7.101701688507075e-06,-0.00041751864364061007,-0.0021901691456852473,-6.021901691456852,21,False
2021-07-04 09:00:00+00:00,35.11,SELL,-7.17581852246492e-06,-0.000424694462163075,-0.002414580365190733,-6.0241458036519075,22,False
2021-07-04 09:06:00+00:00,35.04,SELL,-6.3537239622304e-07,-0.00042532983455929803,-0.003715707848334761,-6.0371570784833475,22,False
2021-07-04 09:08:00+00:00,35.02,SELL,-7.4956084203147756e-06,-0.0004328254429796128,-0.005069928617299366,-6.050699286172994,22,False
2021-07-04 09:20:00+00:00,35.01,SELL,-8.004723269468771e-06,-0.0004408301662490816,-0.006298637388339571,-6.062986373883396,22,False
2021-07-04 09:21:00+00:00,35.01,SELL,-8.116575548218746e-06,-0.0004489467417973003,-0.007255138854999785,-6.072551388549998,22,False
2021-07-04 09:33:00+00:00,35.02,SELL,-7.790804798763092e-06,-0.0004567375465960634,-0.007822236766453756,-6.078222367664537,22,False
2021-07-04 09:37:00+00:00,35.03,SELL,-7.67677841631483e-06,-0.00046441432501237825,-0.008071390909816633,-6.080713909098167,22,False
2021-07-04 09:38:00+00:00,35.0,SELL,-6.51360378771897e-06,-0.0004709279288000972,-0.00871616694853202,-6.087161669485321,22,False
2021-07-04 09:40:00+00:00,35.01,SELL,-7.942132799867226e-06,-0.00047887006159996444,-0.009015095362841657,-6.090150953628417,22,False
2021-07-04 09:51:00+00:00,35.11,BUY,1.3513232150143284e-05,-0.00046535682944982116,-0.007567373113344789,-6.075673731133448,22,False
2021-07-04 09:52:00+00:00,35.11,SELL,-6.885778645688602e-06,-0.00047224260809550976,-0.006365675163629068,-6.063656751636291,22,False
2021-07-04 09:53:00+00:00,35.11,SELL,-7.133388544818323e-06,-0.0004793759966403281,-0.005350370826827026,-6.05350370826827,22,False
2021-07-04 09:54:00+00:00,35.11,SELL,-7.3667219385784954e-06,-0.0004867427185789066,-0.00449272746428611,-6.044927274642861,22,False
2021-07-04 09:55:00+00:00,35.11,BUY,0.00048666921857890656,-7.349999999999999e-08,-0.003768433077457035,-6.03768433077457,22,False
2021-07-04 09:57:00+00:00,35.25,SELL,-0.0004586711235912924,-0.0004587446235912924,-0.000899825172865105,-6.008998251728651,22,False
2021-07-04 10:19:00+00:00,35.12,BUY,2.2376316583646726e-05,-0.00043636830700764567,-0.0006647868651414614,-6.006647868651415,22,False
2021-07-04 10:20:00+00:00,35.17,SELL,-2.4384091905845255e-06,-0.0004388067161982302,0.00033696957822518486,-5.9966303042177485,21,False
2021-07-04 10:22:00+00:00,35.2,SELL,-4.878976922800674e-06,-0.00044368569312103087,0.0016278112438246981,-5.983721887561753,21,False
2021-07-04 10:51:00+00:00,35.25,SELL,-1.699740376946788e-06,-0.00044538543349797766,0.003463329455033003,-5.96536670544967,22,False
2021-07-04 10:54:00+00:00,35.29,SELL,-3.0330378407651313e-06,-0.0004484184713387428,0.005568145132645865,-5.944318548673541,22,False
2021-07-04 10:56:00+00:00,35.33,SELL,-2.8403099872530363e-06,-0.0004512587813259958,0.007876249709435793,-5.921237502905642,21,False
2021-07-04 11:00:00+00:00,35.39,BUY,1.2173755846658788e-06,-0.00045004140574132995,0.010646745751168255,-5.893532542488318,20,False
2021-07-04 11:01:00+00:00,35.32,BUY,2.3145831786130448e-06,-0.0004477268225627169,0.011744753240225142,-5.8825524675977485,20,False
2021-07-04 11:03:00+00:00,35.29,SELL,-5.583514878705945e-06,-0.00045331033744142285,0.012075331866647698,-5.879246681333523,20,False
2021-07-04 11:04:00+00:00,35.25,SELL,-4.856073365740968e-06,-0.0004581664108071638,0.011632410177950595,-5.883675898220494,20,False
2021-07-04 11:06:00+00:00,35.2,SELL,-3.6754162651502463e-06,-0.00046184182707231406,0.010401981574538883,-5.895980184254611,20,False
2021-07-04 11:08:00+00:00,35.24,SELL,-4.8394414711826076e-06,-0.00046668126854349667,0.009955439211605232,-5.900445607883948,20,False
2021-07-04 11:09:00+00:00,35.22,SELL,-7.5806651994473695e-06,-0.00047426193374294404,0.009224606545116558,-5.907753934548834,21,False
2021-07-04 11:10:00+00:00,35.23,SELL,-8.154447516730125e-06,-0.00048241638125967416,0.008726905145528584,-5.912730948544715,20,False
2021-07-04 11:13:00+00:00,35.14,BUY,8.379044575900516e-06,-0.00047403733668377365,0.006844099528949679,-5.931559004710503,20,False
2021-07-04 11:21:00+00:00,35.14,SELL,-9.25903037169389e-06,-0.00048329636705546754,0.005254829155284187,-5.947451708447158,20,False
2021-07-04 11:22:00+00:00,35.15,SELL,-8.850009546544245e-06,-0.0004921463766020118,0.004091594265965733,-5.959084057340343,20,False
2021-07-04 11:32:00+00:00,35.14,SELL,-8.973178615690283e-06,-0.0005011195552177021,0.002963067722044622,-5.970369322779554,20,False
2021-07-04 11:33:00+00:00,35.18,SELL,-4.583542633014429e-06,-0.0005057030978507165,0.002667850471564764,-5.9733214952843525,20,False
2021-07-04 11:34:00+00:00,35.19,SELL,-8.315433323736326e-06,-0.0005140185311744528,0.0025741409310420056,-5.97425859068958,20,False
2021-07-04 11:37:00+00:00,35.22,SELL,-5.816967472115401e-06,-0.0005198354986465682,0.0029618053858900917,-5.970381946141099,20,False
2021-07-04 11:42:00+00:00,35.16,BUY,7.70309657781602e-07,-0.0005190651889887866,0.0023007726933100283,-5.9769922730669,20,False
2021-07-04 11:43:00+00:00,35.19,SELL,-6.2294476990367624e-06,-0.0005252946366878234,0.0022260240958345235,-5.977739759041655,20,False
2021-07-04 11:48:00+00:00,35.25,BUY,2.301002054373724e-06,-0.0005229936346334497,0.003111255281280662,-5.9688874471871936,20,False
2021-07-04 11:51:00+00:00,35.17,BUY,8.550937577372474e-06,-0.0005144426970560772,0.002536420356402885,-5.9746357964359715,20,False
2021-07-04 11:55:00+00:00,35.28,BUY,2.314795611535838e-05,-0.0004912947409407188,0.0038038869216494593,-5.961961130783505,20,False
2021-07-04 11:58:00+00:00,35.17,BUY,1.824929008125857e-05,-0.00047304545085946023,0.0030625983418367977,-5.969374016581632,20,False
2021-07-04 12:05:00+00:00,35.17,SELL,-8.458966728178662e-06,-0.0004815044175876389,0.002432066090308347,-5.975679339096916,20,False
2021-07-04 12:10:00+00:00,35.18,SELL,-8.164846654462371e-06,-0.0004896692642421013,0.0020651448678221246,-5.979348551321778,20,False
2021-07-04 12:12:00+00:00,35.21,SELL,-5.942141886081868e-06,-0.0004956114061281831,0.002234965352331562,-5.977650346476684,20,False
2021-07-04 12:18:00+00:00,34.73,BUY,0.00021497189966125,-0.0002806395064669331,-0.005418006367558138,-6.054180063675582,20,False
2021-07-04 12:19:00+00:00,34.73,SELL,-7.640154005053449e-06,-0.0002882796604719866,-0.011619911930246467,-6.116199119302465,20,False
2021-07-04 12:22:00+00:00,34.76,SELL,-6.5472586621354695e-06,-0.00029482691913412204,-0.016077963810340438,-6.160779638103405,20,False
2021-07-04 12:23:00+00:00,34.8,SELL,-5.534287921374478e-06,-0.0003003612070554965,-0.018931056854039497,-6.189310568540395,20,False
2021-07-04 12:25:00+00:00,34.95,BUY,6.30111328304338e-06,-0.00029406009377245314,-0.018627316679424008,-6.18627316679424,20,False
2021-07-04 12:29:00+00:00,34.89,SELL,-3.520371678526139e-06,-0.0002975804654509793,-0.019332829941431484,-6.193328299414315,20,False
2021-07-04 12:36:00+00:00,34.89,SELL,-5.209455744523931e-06,-0.0003027899211955032,-0.019758064238621306,-6.197580642386213,20,False
2021-07-04 12:38:00+00:00,34.86,SELL,-4.965282272735355e-06,-0.00030775520346823857,-0.020482499491326613,-6.204824994913266,20,False
2021-07-04 12:47:00+00:00,34.77,SELL,-1.6632409133991483e-06,-0.0003094184443816377,-0.022444390692919397,-6.224443906929194,20,False
2021-07-04 12:55:00+00:00,34.55,BUY,1.7064585137435912e-05,-0.0002923538592442018,-0.027600736255944298,-6.276007362559443,20,False
2021-07-04 12:56:00+00:00,34.37,BUY,6.463811554654e-06,-0.0002858900476895478,-0.0346169032053213,-6.346169032053213,20,False
2021-07-04 12:59:00+00:00,34.42,SELL,-5.745251169582454e-06,-0.00029163529885913026,-0.0390969117967584,-6.390969117967584,20,False
2021-07-04 13:04:00+00:00,34.62,BUY,1.2032551434550077e-05,-0.0002796027474245802,-0.03902252605097178,-6.390225260509718,20,False
2021-07-04 13:08:00+00:00,34.53,SELL,-2.107713708786568e-06,-0.00028171046113336675,-0.040472474189843934,-6.404724741898439,20,False
2021-07-04 13:16:00+00:00,34.57,SELL,-4.137911408259442e-06,-0.0002858483725416262,-0.040612286830728414,-6.406122868307284,21,False
2021-07-04 13:21:00+00:00,34.68,BUY,1.164108155302481e-06,-0.0002846842643863237,-0.03859085843224433,-6.3859085843224435,20,False
2021-07-04 13:22:00+00:00,34.68,BUY,0.0002846047643863237,-7.95e-08,-0.03681234526528981,-6.368123452652898,20,False
2021-07-04 13:23:00+00:00,34.68,SELL,-0.0002926634852479862,-0.0002927429852479862,-0.035137724030211884,-6.351377240302119,20,False
